Agency_Text,Sex_Code_Text,Ethnic_Code_Text,ScaleSet,Language,LegalStatus,CustodyStatus,MaritalStatus,RecSupervisionLevel,DisplayText,RawScore,DecileScore,ScoreText,AgeGroup
Probation,Female,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-2.59,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Risk of Recidivism,-2.59,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.59,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.59,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.59,1,Low,2
PRETRIAL,Male,Other,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.59,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.59,1,Low,3
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.59,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Separated,1,Risk of Recidivism,-2.59,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-2.59,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-2.59,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Risk of Recidivism,-2.59,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-2.59,1,Low,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Widowed,1,Risk of Recidivism,-2.58,1,Low,2
Probation,Female,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-2.58,1,Low,3
PRETRIAL,Male,Other,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.58,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.58,1,Low,3
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.58,1,Low,2
PRETRIAL,Male,Other,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,1,Risk of Recidivism,-2.58,1,Low,2
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-2.58,1,Low,2
Probation,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-2.58,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Widowed,1,Risk of Recidivism,-2.58,1,Low,3
Probation,Male,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Widowed,1,Risk of Recidivism,-2.58,1,Low,2
PRETRIAL,Female,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Risk of Recidivism,-2.57,1,Low,2
PRETRIAL,Female,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Risk of Recidivism,-2.57,1,Low,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Risk of Recidivism,-2.57,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.57,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.57,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.57,1,Low,2
PRETRIAL,Male,Other,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.57,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.57,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.57,1,Low,2
PRETRIAL,Male,Other,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.57,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Separated,1,Risk of Recidivism,-2.57,1,Low,2
PRETRIAL,Male,Other,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.57,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Unknown,1,Risk of Recidivism,-2.57,1,Low,3
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Widowed,1,Risk of Recidivism,-2.57,1,Low,3
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.56,1,Low,2
PRETRIAL,Male,Other,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.56,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.56,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Separated,1,Risk of Recidivism,-2.56,1,Low,3
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.56,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.56,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Divorced,1,Risk of Recidivism,-2.56,1,Low,3
Probation,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-2.56,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Risk of Recidivism,-2.56,1,Low,3
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.55,1,Low,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.55,1,Low,3
Probation,Female,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-2.55,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Widowed,1,Risk of Recidivism,-2.55,1,Low,3
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Risk of Recidivism,-2.55,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.55,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.55,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Separated,1,Risk of Recidivism,-2.55,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Significant Other,1,Risk of Recidivism,-2.55,1,Low,2
PRETRIAL,Male,Other,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.55,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.55,1,Low,3
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,1,Risk of Recidivism,-2.55,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Separated,1,Risk of Recidivism,-2.55,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-2.55,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-2.55,1,Low,3
PRETRIAL,Male,Hispanic,Risk and Prescreen,Spanish,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-2.55,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Risk of Recidivism,-2.55,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-2.55,1,Low,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.54,1,Low,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.54,1,Low,3
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Risk of Recidivism,-2.54,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.54,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.54,1,Low,2
PRETRIAL,Male,Other,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.54,1,Low,3
PRETRIAL,Male,Other,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.54,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.54,1,Low,2
PRETRIAL,Male,Asian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.54,1,Low,3
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Widowed,1,Risk of Recidivism,-2.54,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,1,Risk of Recidivism,-2.54,1,Low,3
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Risk of Recidivism,-2.54,1,Low,2
Probation,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Risk of Recidivism,-2.54,1,Low,3
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-2.54,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-2.54,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Divorced,1,Risk of Recidivism,-2.54,1,Low,3
Probation,Male,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,1,Risk of Recidivism,-2.54,1,Low,2
PRETRIAL,Female,Other,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-2.53,1,Low,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Separated,1,Risk of Recidivism,-2.53,1,Low,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.53,1,Low,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.53,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Other,Probation,Married,1,Risk of Recidivism,-2.53,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-2.53,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Risk of Recidivism,-2.53,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.53,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.53,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.53,1,Low,2
PRETRIAL,Male,Other,Risk and Prescreen,English,Pretrial,Jail Inmate,Separated,1,Risk of Recidivism,-2.53,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.53,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.53,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.53,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Other,Probation,Divorced,1,Risk of Recidivism,-2.53,1,Low,3
Probation,Male,Caucasian,Risk and Prescreen,English,Other,Probation,Single,1,Risk of Recidivism,-2.53,1,Low,3
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-2.53,1,Low,2
PRETRIAL,Female,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.52,1,Low,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.52,1,Low,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Widowed,1,Risk of Recidivism,-2.52,1,Low,3
Probation,Female,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-2.52,1,Low,2
PRETRIAL,Male,Other,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.52,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.52,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.52,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.52,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Separated,1,Risk of Recidivism,-2.52,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.52,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.52,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-2.52,1,Low,2
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Risk of Recidivism,-2.52,1,Low,3
Probation,Male,Asian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-2.52,1,Low,3
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.51,1,Low,2
PRETRIAL,Female,Hispanic,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Widowed,1,Risk of Recidivism,-2.51,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-2.51,1,Low,3
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.51,1,Low,2
PRETRIAL,Male,Asian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.51,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.51,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Other,Probation,Married,1,Risk of Recidivism,-2.51,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-2.51,1,Low,2
Probation,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Risk of Recidivism,-2.51,1,Low,2
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Risk of Recidivism,-2.51,1,Low,3
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Separated,1,Risk of Recidivism,-2.51,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-2.51,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-2.51,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-2.51,1,Low,3
Probation,Female,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-2.5,1,Low,2
Probation,Female,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-2.5,1,Low,3
Probation,Female,African-American,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Risk of Recidivism,-2.5,1,Low,3
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.5,1,Low,2
PRETRIAL,Male,Other,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.5,1,Low,2
PRETRIAL,Male,Other,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.5,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.5,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.5,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.5,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.5,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Widowed,1,Risk of Recidivism,-2.5,1,Low,3
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-2.5,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,Spanish,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-2.5,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Risk of Recidivism,-2.5,1,Low,3
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Risk of Recidivism,-2.5,1,Low,3
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-2.5,1,Low,3
PRETRIAL,Female,Other,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Risk of Recidivism,-2.49,1,Low,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.49,1,Low,2
PRETRIAL,Female,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.49,1,Low,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Widowed,1,Risk of Recidivism,-2.49,1,Low,3
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,1,Risk of Recidivism,-2.49,1,Low,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-2.49,1,Low,2
Probation,Female,Hispanic,All Scales,English,Other,Probation,Divorced,1,Risk of Recidivism,-2.49,1,Low,2
Probation,Female,Hispanic,Risk and Prescreen,English,Other,Probation,Single,1,Risk of Recidivism,-2.49,1,Low,2
Probation,Female,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-2.49,1,Low,2
Probation,Female,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-2.49,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.49,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.49,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-2.49,1,Low,3
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.49,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.49,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.49,1,Low,3
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,1,Risk of Recidivism,-2.49,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-2.49,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-2.49,1,Low,3
Probation,Male,Caucasian,Risk and Prescreen,English,Other,Probation,Married,1,Risk of Recidivism,-2.49,1,Low,2
Probation,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-2.49,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Risk of Recidivism,-2.49,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-2.49,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-2.49,1,Low,3
Probation,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-2.49,1,Low,3
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Divorced,1,Risk of Recidivism,-2.48,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-2.48,1,Low,3
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Risk of Recidivism,-2.48,1,Low,3
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Risk of Recidivism,-2.48,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Risk of Recidivism,-2.48,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Separated,1,Risk of Recidivism,-2.48,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Separated,1,Risk of Recidivism,-2.48,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Separated,1,Risk of Recidivism,-2.48,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.48,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.48,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.48,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-2.48,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,1,Risk of Recidivism,-2.48,1,Low,2
PRETRIAL,Male,Other,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-2.48,1,Low,2
